frame,people_count,crowd_level
seq_001643.jpg,45,Ramai
seq_001644.jpg,47,Ramai
seq_001645.jpg,47,Ramai
seq_001646.jpg,48,Ramai
seq_001647.jpg,45,Ramai
seq_001648.jpg,47,Ramai
seq_001649.jpg,43,Ramai
seq_001650.jpg,47,Ramai
seq_001651.jpg,47,Ramai
seq_001652.jpg,45,Ramai
seq_001653.jpg,47,Ramai
seq_001654.jpg,39,Ramai
seq_001655.jpg,38,Ramai
seq_001656.jpg,41,Ramai
seq_001657.jpg,41,Ramai
seq_001658.jpg,39,Ramai
seq_001659.jpg,38,Ramai
seq_001660.jpg,37,Ramai
seq_001661.jpg,37,Ramai
seq_001662.jpg,38,Ramai
seq_001663.jpg,33,Ramai
seq_001664.jpg,34,Ramai
seq_001665.jpg,36,Ramai
seq_001666.jpg,34,Ramai
seq_001667.jpg,32,Ramai
seq_001668.jpg,28,Sedang
seq_001669.jpg,25,Sedang
seq_001670.jpg,27,Sedang
seq_001671.jpg,30,Sedang
seq_001672.jpg,27,Sedang
seq_001673.jpg,29,Sedang
seq_001674.jpg,27,Sedang
seq_001675.jpg,32,Ramai
seq_001676.jpg,30,Sedang
seq_001677.jpg,28,Sedang
seq_001678.jpg,29,Sedang
seq_001679.jpg,27,Sedang
seq_001680.jpg,30,Sedang
seq_001681.jpg,30,Sedang
seq_001682.jpg,31,Ramai
seq_001683.jpg,29,Sedang
seq_001684.jpg,30,Sedang
seq_001685.jpg,31,Ramai
seq_001686.jpg,29,Sedang
seq_001687.jpg,28,Sedang
seq_001688.jpg,26,Sedang
seq_001689.jpg,24,Sedang
seq_001690.jpg,24,Sedang
seq_001691.jpg,27,Sedang
seq_001692.jpg,30,Sedang
seq_001693.jpg,25,Sedang
seq_001694.jpg,23,Sedang
seq_001695.jpg,20,Sedang
seq_001696.jpg,20,Sedang
seq_001697.jpg,20,Sedang
seq_001698.jpg,18,Sedang
seq_001699.jpg,18,Sedang
seq_001700.jpg,22,Sedang
seq_001701.jpg,21,Sedang
seq_001702.jpg,20,Sedang
seq_001703.jpg,18,Sedang
seq_001704.jpg,20,Sedang
seq_001705.jpg,21,Sedang
seq_001706.jpg,26,Sedang
seq_001707.jpg,27,Sedang
seq_001708.jpg,26,Sedang
seq_001709.jpg,30,Sedang
seq_001710.jpg,29,Sedang
seq_001711.jpg,28,Sedang
seq_001712.jpg,27,Sedang
seq_001713.jpg,28,Sedang
seq_001714.jpg,31,Ramai
seq_001715.jpg,37,Ramai
seq_001716.jpg,33,Ramai
seq_001717.jpg,33,Ramai
seq_001718.jpg,34,Ramai
seq_001719.jpg,31,Ramai
seq_001720.jpg,31,Ramai
seq_001721.jpg,37,Ramai
seq_001722.jpg,29,Sedang
seq_001723.jpg,29,Sedang
seq_001724.jpg,33,Ramai
seq_001725.jpg,24,Sedang
seq_001726.jpg,24,Sedang
seq_001727.jpg,25,Sedang
seq_001728.jpg,25,Sedang
seq_001729.jpg,31,Ramai
seq_001730.jpg,33,Ramai
seq_001731.jpg,29,Sedang
seq_001732.jpg,30,Sedang
seq_001733.jpg,26,Sedang
seq_001734.jpg,24,Sedang
seq_001735.jpg,24,Sedang
seq_001736.jpg,25,Sedang
seq_001737.jpg,29,Sedang
seq_001738.jpg,25,Sedang
seq_001739.jpg,26,Sedang
seq_001740.jpg,32,Ramai
seq_001741.jpg,31,Ramai
seq_001742.jpg,31,Ramai
seq_001743.jpg,30,Sedang
seq_001744.jpg,32,Ramai
seq_001745.jpg,29,Sedang
seq_001746.jpg,31,Ramai
seq_001747.jpg,36,Ramai
seq_001748.jpg,32,Ramai
seq_001749.jpg,30,Sedang
seq_001750.jpg,30,Sedang
seq_001751.jpg,30,Sedang
seq_001752.jpg,29,Sedang
seq_001753.jpg,27,Sedang
seq_001754.jpg,26,Sedang
seq_001755.jpg,31,Ramai
seq_001756.jpg,31,Ramai
seq_001757.jpg,34,Ramai
seq_001758.jpg,37,Ramai
seq_001759.jpg,37,Ramai
seq_001760.jpg,36,Ramai
seq_001761.jpg,37,Ramai
seq_001762.jpg,36,Ramai
seq_001763.jpg,34,Ramai
seq_001764.jpg,30,Sedang
seq_001765.jpg,29,Sedang
seq_001766.jpg,30,Sedang
seq_001767.jpg,29,Sedang
seq_001768.jpg,34,Ramai
seq_001769.jpg,32,Ramai
seq_001770.jpg,36,Ramai
seq_001771.jpg,35,Ramai
seq_001772.jpg,35,Ramai
seq_001773.jpg,32,Ramai
seq_001774.jpg,31,Ramai
seq_001775.jpg,29,Sedang
seq_001776.jpg,30,Sedang
seq_001777.jpg,32,Ramai
seq_001778.jpg,33,Ramai
seq_001779.jpg,37,Ramai
seq_001780.jpg,29,Sedang
seq_001781.jpg,31,Ramai
seq_001782.jpg,31,Ramai
seq_001783.jpg,31,Ramai
seq_001784.jpg,30,Sedang
seq_001785.jpg,35,Ramai
seq_001786.jpg,35,Ramai
seq_001787.jpg,32,Ramai
seq_001788.jpg,32,Ramai
seq_001789.jpg,29,Sedang
seq_001790.jpg,30,Sedang
seq_001791.jpg,27,Sedang
seq_001792.jpg,31,Ramai
seq_001793.jpg,34,Ramai
seq_001794.jpg,32,Ramai
seq_001795.jpg,38,Ramai
seq_001796.jpg,34,Ramai
seq_001797.jpg,37,Ramai
seq_001798.jpg,35,Ramai
seq_001799.jpg,40,Ramai
seq_001800.jpg,39,Ramai
seq_001801.jpg,37,Ramai
seq_001802.jpg,37,Ramai
seq_001803.jpg,40,Ramai
seq_001804.jpg,41,Ramai
seq_001805.jpg,39,Ramai
seq_001806.jpg,39,Ramai
seq_001807.jpg,41,Ramai
seq_001808.jpg,44,Ramai
seq_001809.jpg,39,Ramai
seq_001810.jpg,42,Ramai
seq_001811.jpg,40,Ramai
seq_001812.jpg,43,Ramai
seq_001813.jpg,47,Ramai
seq_001814.jpg,39,Ramai
seq_001815.jpg,35,Ramai
seq_001816.jpg,33,Ramai
seq_001817.jpg,34,Ramai
seq_001818.jpg,30,Sedang
seq_001819.jpg,31,Ramai
seq_001820.jpg,30,Sedang
seq_001821.jpg,29,Sedang
seq_001822.jpg,33,Ramai
seq_001823.jpg,36,Ramai
seq_001824.jpg,34,Ramai
seq_001825.jpg,29,Sedang
seq_001826.jpg,29,Sedang
seq_001827.jpg,27,Sedang
seq_001828.jpg,26,Sedang
seq_001829.jpg,23,Sedang
seq_001830.jpg,26,Sedang
seq_001831.jpg,31,Ramai
seq_001832.jpg,35,Ramai
seq_001833.jpg,35,Ramai
seq_001834.jpg,37,Ramai
seq_001835.jpg,43,Ramai
seq_001836.jpg,38,Ramai
seq_001837.jpg,34,Ramai
seq_001838.jpg,31,Ramai
seq_001839.jpg,34,Ramai
seq_001840.jpg,37,Ramai
seq_001841.jpg,33,Ramai
seq_001842.jpg,40,Ramai
seq_001843.jpg,38,Ramai
seq_001844.jpg,38,Ramai
seq_001845.jpg,43,Ramai
seq_001846.jpg,38,Ramai
seq_001847.jpg,40,Ramai
seq_001848.jpg,43,Ramai
seq_001849.jpg,38,Ramai
seq_001850.jpg,35,Ramai
seq_001851.jpg,36,Ramai
seq_001852.jpg,30,Sedang
seq_001853.jpg,32,Ramai
seq_001854.jpg,34,Ramai
seq_001855.jpg,37,Ramai
seq_001856.jpg,34,Ramai
seq_001857.jpg,33,Ramai
seq_001858.jpg,30,Sedang
seq_001859.jpg,34,Ramai
seq_001860.jpg,31,Ramai
seq_001861.jpg,31,Ramai
seq_001862.jpg,31,Ramai
seq_001863.jpg,36,Ramai
seq_001864.jpg,30,Sedang
seq_001865.jpg,25,Sedang
seq_001866.jpg,28,Sedang
seq_001867.jpg,30,Sedang
seq_001868.jpg,30,Sedang
seq_001869.jpg,28,Sedang
seq_001870.jpg,29,Sedang
seq_001871.jpg,27,Sedang
seq_001872.jpg,29,Sedang
seq_001873.jpg,29,Sedang
seq_001874.jpg,28,Sedang
seq_001875.jpg,28,Sedang
seq_001876.jpg,28,Sedang
seq_001877.jpg,26,Sedang
seq_001878.jpg,25,Sedang
seq_001879.jpg,27,Sedang
seq_001880.jpg,28,Sedang
seq_001881.jpg,29,Sedang
seq_001882.jpg,28,Sedang
seq_001883.jpg,33,Ramai
seq_001884.jpg,32,Ramai
seq_001885.jpg,30,Sedang
seq_001886.jpg,30,Sedang
seq_001887.jpg,28,Sedang
seq_001888.jpg,28,Sedang
seq_001889.jpg,30,Sedang
seq_001890.jpg,28,Sedang
seq_001891.jpg,25,Sedang
seq_001892.jpg,28,Sedang
seq_001893.jpg,25,Sedang
seq_001894.jpg,26,Sedang
seq_001895.jpg,29,Sedang
seq_001896.jpg,28,Sedang
seq_001897.jpg,30,Sedang
seq_001898.jpg,26,Sedang
seq_001899.jpg,31,Ramai
seq_001900.jpg,28,Sedang
seq_001901.jpg,36,Ramai
seq_001902.jpg,33,Ramai
seq_001903.jpg,32,Ramai
seq_001904.jpg,31,Ramai
seq_001905.jpg,26,Sedang
seq_001906.jpg,29,Sedang
seq_001907.jpg,30,Sedang
seq_001908.jpg,32,Ramai
seq_001909.jpg,27,Sedang
seq_001910.jpg,29,Sedang
seq_001911.jpg,31,Ramai
seq_001912.jpg,31,Ramai
seq_001913.jpg,33,Ramai
seq_001914.jpg,33,Ramai
seq_001915.jpg,31,Ramai
seq_001916.jpg,32,Ramai
seq_001917.jpg,33,Ramai
seq_001918.jpg,37,Ramai
seq_001919.jpg,38,Ramai
seq_001920.jpg,37,Ramai
seq_001921.jpg,37,Ramai
seq_001922.jpg,27,Sedang
seq_001923.jpg,32,Ramai
seq_001924.jpg,26,Sedang
seq_001925.jpg,24,Sedang
seq_001926.jpg,27,Sedang
seq_001927.jpg,32,Ramai
seq_001928.jpg,27,Sedang
seq_001929.jpg,29,Sedang
seq_001930.jpg,27,Sedang
seq_001931.jpg,29,Sedang
seq_001932.jpg,29,Sedang
seq_001933.jpg,30,Sedang
seq_001934.jpg,31,Ramai
seq_001935.jpg,27,Sedang
seq_001936.jpg,28,Sedang
seq_001937.jpg,29,Sedang
seq_001938.jpg,24,Sedang
seq_001939.jpg,22,Sedang
seq_001940.jpg,28,Sedang
seq_001941.jpg,23,Sedang
seq_001942.jpg,22,Sedang
seq_001943.jpg,24,Sedang
seq_001944.jpg,24,Sedang
seq_001945.jpg,28,Sedang
seq_001946.jpg,28,Sedang
seq_001947.jpg,30,Sedang
seq_001948.jpg,27,Sedang
seq_001949.jpg,28,Sedang
seq_001950.jpg,28,Sedang
seq_001951.jpg,31,Ramai
seq_001952.jpg,31,Ramai
seq_001953.jpg,31,Ramai
seq_001954.jpg,30,Sedang
seq_001955.jpg,26,Sedang
seq_001956.jpg,25,Sedang
seq_001957.jpg,25,Sedang
seq_001958.jpg,28,Sedang
seq_001959.jpg,29,Sedang
seq_001960.jpg,29,Sedang
seq_001961.jpg,28,Sedang
seq_001962.jpg,33,Ramai
seq_001963.jpg,33,Ramai
seq_001964.jpg,33,Ramai
seq_001965.jpg,33,Ramai
seq_001966.jpg,28,Sedang
seq_001967.jpg,29,Sedang
seq_001968.jpg,26,Sedang
seq_001969.jpg,25,Sedang
seq_001970.jpg,31,Ramai
seq_001971.jpg,28,Sedang
seq_001972.jpg,29,Sedang
seq_001973.jpg,26,Sedang
seq_001974.jpg,27,Sedang
seq_001975.jpg,30,Sedang
seq_001976.jpg,25,Sedang
seq_001977.jpg,28,Sedang
seq_001978.jpg,30,Sedang
seq_001979.jpg,29,Sedang
seq_001980.jpg,29,Sedang
seq_001981.jpg,28,Sedang
seq_001982.jpg,32,Ramai
seq_001983.jpg,33,Ramai
seq_001984.jpg,34,Ramai
seq_001985.jpg,34,Ramai
seq_001986.jpg,33,Ramai
seq_001987.jpg,28,Sedang
seq_001988.jpg,27,Sedang
seq_001989.jpg,25,Sedang
seq_001990.jpg,26,Sedang
seq_001991.jpg,26,Sedang
seq_001992.jpg,23,Sedang
seq_001993.jpg,26,Sedang
seq_001994.jpg,25,Sedang
seq_001995.jpg,24,Sedang
seq_001996.jpg,24,Sedang
seq_001997.jpg,23,Sedang
seq_001998.jpg,22,Sedang
seq_001999.jpg,23,Sedang
seq_002000.jpg,24,Sedang
